BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
200907,17,2245,200907,17,2245,29589,173452,CONNECTICUT,9,2009,July,Thunderstorm Wind,C,5,LITCHFIELD,ALY,17-JUL-09 22:45:00,EST-5,17-JUL-09 22:45:00,0,0,0,0,0.00K,0.00K,Law Enforcement,50.00,EG,,,,,,,,,,2,WSW,AMESVILLE,2,WSW,AMESVILLE,41.96,-73.4,41.96,-73.4,"The cold front which triggered widespread severe weather across eastern New York into western New England Thursday the 16th stalled along the eastern seaboard from New England southward to the mid Atlantic Region on Friday, July 17th. A wave of low pressure developed along the boundary and headed northward Friday night triggering a line of thunderstorms which moved northward across Dutchess and Litchfield counties late in the evening.",A tree was reported down on a rural road to the east of Lakeville due to strong thunderstorm winds.,CSV
200907,26,1809,200907,26,1816,30377,177816,CONNECTICUT,9,2009,July,Hail,C,5,LITCHFIELD,ALY,26-JUL-09 18:09:00,EST-5,26-JUL-09 18:16:00,0,0,0,0,0.00K,0.00K,Public,1.50,,,,,,,,,,,1,SE,PARK LANE,1,SE,PARK LANE,41.59,-73.41,41.59,-73.41,"A warm, humid and unstable airmass was in place within the warm sector of a low pressure system. Aloft, an upper level low was over the Great Lakes region with disturbances rotating about it. Thunderstorms occurred across Litchfield County during the evening hours with some storms becoming severe.",Nickel to ping pong ball size hail was reported in New Milford during a thunderstorm.,CSV
200907,26,1830,200907,26,1830,30377,177819,CONNECTICUT,9,2009,July,Lightning,C,5,LITCHFIELD,ALY,26-JUL-09 18:30:00,EST-5,26-JUL-09 18:30:00,0,0,0,0,4.00K,0.00K,Trained Spotter,,,,,,,,,,,,1,W,BANTAM,1,W,BANTAM,41.72,-73.24,41.72,-73.24,"A warm, humid and unstable airmass was in place within the warm sector of a low pressure system. Aloft, an upper level low was over the Great Lakes region with disturbances rotating about it. Thunderstorms occurred across Litchfield County during the evening hours with some storms becoming severe.",A house was struck by lightning in Bantam.,CSV
200907,26,1810,200907,26,1810,30377,177820,CONNECTICUT,9,2009,July,Thunderstorm Wind,C,5,LITCHFIELD,ALY,26-JUL-09 18:10:00,EST-5,26-JUL-09 18:10:00,0,0,0,0,0.00K,0.00K,Law Enforcement,50.00,EG,,,,,,,,,,0,N,KENT,0,N,KENT,41.72,-73.48,41.72,-73.48,"A warm, humid and unstable airmass was in place within the warm sector of a low pressure system. Aloft, an upper level low was over the Great Lakes region with disturbances rotating about it. Thunderstorms occurred across Litchfield County during the evening hours with some storms becoming severe.",Wires were reported down in Kent due to strong thunderstorm winds.,CSV
200907,26,1810,200907,26,1810,30377,177821,CONNECTICUT,9,2009,July,Thunderstorm Wind,C,5,LITCHFIELD,ALY,26-JUL-09 18:10:00,EST-5,26-JUL-09 18:10:00,0,0,0,0,0.00K,0.00K,Law Enforcement,50.00,EG,,,,,,,,,,1,E,WASHINGTON DEPOT,1,E,WASHINGTON DEPOT,41.63,-73.31,41.63,-73.31,"A warm, humid and unstable airmass was in place within the warm sector of a low pressure system. Aloft, an upper level low was over the Great Lakes region with disturbances rotating about it. Thunderstorms occurred across Litchfield County during the evening hours with some storms becoming severe.",Wires were reported down in Washington due to strong thunderstorm winds.,CSV
200907,26,1810,200907,26,1815,30377,177822,CONNECTICUT,9,2009,July,Hail,C,5,LITCHFIELD,ALY,26-JUL-09 18:10:00,EST-5,26-JUL-09 18:15:00,0,0,0,0,0.00K,0.00K,Public,1.00,,,,,,,,,,,1,N,WASHINGTON DEPOT,1,N,WASHINGTON DEPOT,41.64,-73.32,41.64,-73.32,"A warm, humid and unstable airmass was in place within the warm sector of a low pressure system. Aloft, an upper level low was over the Great Lakes region with disturbances rotating about it. Thunderstorms occurred across Litchfield County during the evening hours with some storms becoming severe.",Quarter size hail was reported in Washington Depot during a thunderstorm.,CSV
200907,16,1831,200907,16,1831,29591,173587,CONNECTICUT,9,2009,July,Thunderstorm Wind,C,5,LITCHFIELD,ALY,16-JUL-09 18:31:00,EST-5,16-JUL-09 18:31:00,0,0,0,0,0.00K,0.00K,Law Enforcement,50.00,EG,,,,,,,,,,0,NW,SALISBURY,0,NW,SALISBURY,41.9823,-73.4227,41.9823,-73.4227,"A low pressure system approached the region Thursday, July 16th. A warm front associated with the system moved to the northeast by early afternoon placing the local area in a very unstable airmass. A cold front then moved across the area Thursday night. In addition, an upper level low was approaching the Great Lakes Region. Severe thunderstorms moved across Litchfield County Thursday evening.",Trees were reported down along Route 41 and Route 44 in Salisbury due to strong thunderstorm winds.,CSV
200907,16,2040,200907,16,2045,29591,173610,CONNECTICUT,9,2009,July,Hail,C,5,LITCHFIELD,ALY,16-JUL-09 20:40:00,EST-5,16-JUL-09 20:45:00,0,0,0,0,0.00K,0.00K,Public,1.00,,,,,,,,,,,1,SW,NORTH WOODBURY,1,SW,NORTH WOODBURY,41.54,-73.21,41.54,-73.21,"A low pressure system approached the region Thursday, July 16th. A warm front associated with the system moved to the northeast by early afternoon placing the local area in a very unstable airmass. A cold front then moved across the area Thursday night. In addition, an upper level low was approaching the Great Lakes Region. Severe thunderstorms moved across Litchfield County Thursday evening.",Quarter size hail was reported in Woodbury during a thunderstorm.,CSV
200907,16,1930,200907,16,2130,29591,173616,CONNECTICUT,9,2009,July,Flash Flood,C,5,LITCHFIELD,ALY,16-JUL-09 19:30:00,EST-5,16-JUL-09 21:30:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,Heavy Rain,,,,,,,,,0,SSW,TORRINGTON,0,S,TORRINGTON,41.7959,-73.1213,41.7952,-73.1211,"A low pressure system approached the region Thursday, July 16th. A warm front associated with the system moved to the northeast by early afternoon placing the local area in a very unstable airmass. A cold front then moved across the area Thursday night. In addition, an upper level low was approaching the Great Lakes Region. Severe thunderstorms moved across Litchfield County Thursday evening.",The intersection of South Main Street and East Albert Street in Torrington was impassable due to flash flooding from very heavy rainfall.,CSV
200907,16,1835,200907,16,1835,29591,173629,CONNECTICUT,9,2009,July,Thunderstorm Wind,C,5,LITCHFIELD,ALY,16-JUL-09 18:35:00,EST-5,16-JUL-09 18:35:00,0,0,0,0,0.00K,0.00K,Amateur Radio,50.00,EG,,,,,,,,,,1,WSW,LAKEVILLE,1,WSW,LAKEVILLE,41.9666,-73.4396,41.9666,-73.4396,"A low pressure system approached the region Thursday, July 16th. A warm front associated with the system moved to the northeast by early afternoon placing the local area in a very unstable airmass. A cold front then moved across the area Thursday night. In addition, an upper level low was approaching the Great Lakes Region. Severe thunderstorms moved across Litchfield County Thursday evening.",Trees were reported down along Route 41 and Route 44 in Lakeville due to strong thunderstorm winds.,CSV
200907,16,2025,200907,16,2030,29591,173596,CONNECTICUT,9,2009,July,Hail,C,5,LITCHFIELD,ALY,16-JUL-09 20:25:00,EST-5,16-JUL-09 20:30:00,0,0,0,0,0.00K,0.00K,Public,1.00,,,,,,,,,,,1,SW,NORTH WOODBURY,1,SW,NORTH WOODBURY,41.54,-73.21,41.54,-73.21,"A low pressure system approached the region Thursday, July 16th. A warm front associated with the system moved to the northeast by early afternoon placing the local area in a very unstable airmass. A cold front then moved across the area Thursday night. In addition, an upper level low was approaching the Great Lakes Region. Severe thunderstorms moved across Litchfield County Thursday evening.",Quarter size hail was reported in Woodbury during a thunderstorm.,CSV
200907,16,1900,200907,16,1900,29591,173602,CONNECTICUT,9,2009,July,Thunderstorm Wind,C,5,LITCHFIELD,ALY,16-JUL-09 19:00:00,EST-5,16-JUL-09 19:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,50.00,EG,,,,,,,,,,1,E,FALLS VLG,1,E,FALLS VLG,41.95,-73.36,41.95,-73.36,"A low pressure system approached the region Thursday, July 16th. A warm front associated with the system moved to the northeast by early afternoon placing the local area in a very unstable airmass. A cold front then moved across the area Thursday night. In addition, an upper level low was approaching the Great Lakes Region. Severe thunderstorms moved across Litchfield County Thursday evening.",Trees were reported down on Seldon Road in Falls Village due to strong thunderstorm winds.,CSV
200907,16,1915,200907,16,1915,29591,173604,CONNECTICUT,9,2009,July,Thunderstorm Wind,C,5,LITCHFIELD,ALY,16-JUL-09 19:15:00,EST-5,16-JUL-09 19:15:00,0,0,0,0,0.00K,0.00K,Trained Spotter,50.00,EG,,,,,,,,,,1,N,WINSTED,1,N,WINSTED,41.93,-73.07,41.93,-73.07,"A low pressure system approached the region Thursday, July 16th. A warm front associated with the system moved to the northeast by early afternoon placing the local area in a very unstable airmass. A cold front then moved across the area Thursday night. In addition, an upper level low was approaching the Great Lakes Region. Severe thunderstorms moved across Litchfield County Thursday evening.","Tree limbs, up to 4 inches in diameter, were reported down in Winsted due to strong thunderstorm winds.",CSV
200907,16,1845,200907,16,1850,29591,173591,CONNECTICUT,9,2009,July,Hail,C,5,LITCHFIELD,ALY,16-JUL-09 18:45:00,EST-5,16-JUL-09 18:50:00,0,0,0,0,0.00K,0.00K,Trained Spotter,1.00,,,,,,,,,,,1,E,FALLS VLG,1,E,FALLS VLG,41.95,-73.36,41.95,-73.36,"A low pressure system approached the region Thursday, July 16th. A warm front associated with the system moved to the northeast by early afternoon placing the local area in a very unstable airmass. A cold front then moved across the area Thursday night. In addition, an upper level low was approaching the Great Lakes Region. Severe thunderstorms moved across Litchfield County Thursday evening.",Quarter size hail was reported in Falls Village during a thunderstorm.,CSV
200907,16,1955,200907,16,2000,29591,173594,CONNECTICUT,9,2009,July,Hail,C,5,LITCHFIELD,ALY,16-JUL-09 19:55:00,EST-5,16-JUL-09 20:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,1.50,,,,,,,,,,,1,N,NEW PRESTON,1,N,NEW PRESTON,41.68,-73.35,41.68,-73.35,"A low pressure system approached the region Thursday, July 16th. A warm front associated with the system moved to the northeast by early afternoon placing the local area in a very unstable airmass. A cold front then moved across the area Thursday night. In addition, an upper level low was approaching the Great Lakes Region. Severe thunderstorms moved across Litchfield County Thursday evening.",Nickel to ping pong ball size hail was reported in New Preston during a thunderstorm.,CSV
200907,16,1900,200907,16,2130,29591,173615,CONNECTICUT,9,2009,July,Flash Flood,C,5,LITCHFIELD,ALY,16-JUL-09 19:00:00,EST-5,16-JUL-09 21:30:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,,,,,,0,ENE,LAKEVILLE,1,NE,SALISBURY,41.9728,-73.4211,41.9866,-73.4136,"A low pressure system approached the region Thursday, July 16th. A warm front associated with the system moved to the northeast by early afternoon placing the local area in a very unstable airmass. A cold front then moved across the area Thursday night. In addition, an upper level low was approaching the Great Lakes Region. Severe thunderstorms moved across Litchfield County Thursday evening.",Several roads were reported under water in Salisbury due to flash flooding from intense rainfall.,CSV
200907,16,2025,200907,16,2030,29591,173599,CONNECTICUT,9,2009,July,Hail,C,5,LITCHFIELD,ALY,16-JUL-09 20:25:00,EST-5,16-JUL-09 20:30:00,0,0,0,0,0.00K,0.00K,Public,1.50,,,,,,,,,,,1,SE,PARK LANE,1,SE,PARK LANE,41.59,-73.41,41.59,-73.41,"A low pressure system approached the region Thursday, July 16th. A warm front associated with the system moved to the northeast by early afternoon placing the local area in a very unstable airmass. A cold front then moved across the area Thursday night. In addition, an upper level low was approaching the Great Lakes Region. Severe thunderstorms moved across Litchfield County Thursday evening.",Ping pong ball size hail was reported in New Milford during a thunderstorm.,CSV
200907,26,1828,200907,26,1828,30377,177823,CONNECTICUT,9,2009,July,Thunderstorm Wind,C,5,LITCHFIELD,ALY,26-JUL-09 18:28:00,EST-5,26-JUL-09 18:28:00,0,0,0,0,0.00K,0.00K,Fire Department/Rescue,50.00,EG,,,,,,,,,,2,SE,SHARON,2,SE,SHARON,41.86,-73.46,41.86,-73.46,"A warm, humid and unstable airmass was in place within the warm sector of a low pressure system. Aloft, an upper level low was over the Great Lakes region with disturbances rotating about it. Thunderstorms occurred across Litchfield County during the evening hours with some storms becoming severe.",Wires were reported down in Mitcheltown due to strong thunderstorm winds.,CSV
201012,1,1414,201012,1,1700,46917,272960,CONNECTICUT,9,2010,December,Strong Wind,Z,3,TOLLAND,BOX,01-DEC-10 14:14:00,EST-5,01-DEC-10 17:00:00,0,0,0,0,30.00K,0.00K,Amateur Radio,40.00,EG,,,,,,,,,,,,,,,,,,,,A strong cold front brought rain and high winds to northern Connecticut.  Winds knocked numerous trees and wires down in Hartford and Tolland counties.,"Trees and wires were downed in portions of Tolland County, including Columbia, Ellington, Tolland, and Somers.",CSV
201012,1,1405,201012,1,1616,46917,272959,CONNECTICUT,9,2010,December,High Wind,Z,2,HARTFORD,BOX,01-DEC-10 14:05:00,EST-5,01-DEC-10 16:16:00,0,0,0,0,75.00K,0.00K,Amateur Radio,50.00,EG,,,,,,,,,,,,,,,,,,,,A strong cold front brought rain and high winds to northern Connecticut.  Winds knocked numerous trees and wires down in Hartford and Tolland counties.,"Numerous trees and wires were downed throughout Hartford County.  This included trees in Glastonbury, Manchester, West Hartford, Berlin, Suffield, Farmington, East Hartford, Granby, Windsor, Wethersfield, Southington, Simsbury, and South Windsor.  Trees fell on houses on Lincoln Street in Berlin, on Evergreen Lane in Glastonbury, and on Grennan Road in West Hartford.",CSV
201001,25,1006,201001,25,1636,36503,211566,CONNECTICUT,9,2010,January,High Wind,Z,2,HARTFORD,BOX,25-JAN-10 10:06:00,EST-5,25-JAN-10 16:36:00,0,0,0,0,50.00K,0.00K,Amateur Radio,50.00,EG,,,,,,,,,,,,,,,,,,,,Unseasonably warm temperatures moved into southern New England ahead of a cold front which allowed for excellent atmospheric mixing. This resulted in strong to damaging winds across much of eastern Massachusetts and Rhode Island as well as portions of northern Connecticut.,"A weather station at an amateur radio operator's home in New Britain recorded a wind gust of 47 mph.  Trees and branches were downed in Granby, South Windsor, Suffield, East Hartford, Newington, Farmington, and Glastonbury.",CSV
201002,10,200,201002,11,0,37385,217482,CONNECTICUT,9,2010,February,Heavy Snow,Z,9,SOUTHERN FAIRFIELD,OKX,10-FEB-10 02:00:00,EST-5,11-FEB-10 00:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"Rapidly deepening low pressure tracked slowly northeast from the North Carolina coast during the day Wednesday to southeast of Long Island by Wednesday evening. This brought periods of heavy snow to the region late Tuesday night into Wednesday evening. In addition, strong northeasterly winds occurred during the peak of the event Wednesday afternoon. Between six to twelve inches of snow fell across extreme Southwestern Connecticut, with four to eight inches across Southeastern Connecticut.",,CSV
201002,15,2130,201002,16,2000,37399,217674,CONNECTICUT,9,2010,February,Heavy Snow,Z,6,NORTHERN NEW HAVEN,OKX,15-FEB-10 21:30:00,EST-5,16-FEB-10 20:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"Low pressure developing along the Delmarva coast tracked northeast Monday Night, passing just south of Long Island on Tuesday. This surface low in combination with a strong upper level disturbance brought a heavy snowfall to Northern New Haven County Monday night into Tuesday, with between seven to twelve inches of snow.",,CSV
201002,16,1641,201002,16,2200,36945,214939,CONNECTICUT,9,2010,February,Heavy Snow,Z,3,TOLLAND,BOX,16-FEB-10 16:41:00,EST-5,16-FEB-10 22:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"Low pressure moved northeastward from the New Jersey coast, southeast of Nantucket, and into the Gulf of Maine. This spread three to six inches of snow across much of Southern New England.",Four to eight inches of snow fell across Tolland County.,CSV
201005,26,2316,201005,26,2316,40753,237238,CONNECTICUT,9,2010,May,Thunderstorm Wind,C,13,TOLLAND,BOX,26-MAY-10 23:16:00,EST-5,26-MAY-10 23:16:00,0,0,0,0,10.00K,0.00K,Amateur Radio,50.00,EG,,,,,,,,,,0,N,SOMERS,0,N,SOMERS,41.98,-72.45,41.98,-72.45,"A backdoor cold front combined with a sea breeze front, warm temperatures, and plenty of instability to produce showers and thunderstorms across much of southern New England.",Trees and wires on Main Street were downed by thunderstorm winds.,CSV
201005,26,2329,201005,26,2329,40753,237247,CONNECTICUT,9,2010,May,Thunderstorm Wind,C,3,HARTFORD,BOX,26-MAY-10 23:29:00,EST-5,26-MAY-10 23:29:00,0,0,0,0,1.00K,0.00K,Amateur Radio,50.00,EG,,,,,,,,,,1,N,EAST HARTFORD ARPT,1,N,EAST HARTFORD ARPT,41.76,-72.62,41.76,-72.62,"A backdoor cold front combined with a sea breeze front, warm temperatures, and plenty of instability to produce showers and thunderstorms across much of southern New England.",A tree on Silver Lane was downed by thunderstorm winds.,CSV
201005,26,2344,201005,26,2344,40753,237252,CONNECTICUT,9,2010,May,Thunderstorm Wind,C,3,HARTFORD,BOX,26-MAY-10 23:44:00,EST-5,26-MAY-10 23:44:00,0,0,0,0,1.00K,0.00K,Amateur Radio,50.00,EG,,,,,,,,,,2,E,HARTFORD,2,E,HARTFORD,41.77,-72.68,41.77,-72.68,"A backdoor cold front combined with a sea breeze front, warm temperatures, and plenty of instability to produce showers and thunderstorms across much of southern New England.",A tree on Capen Street was downed by thunderstorm winds.,CSV
201005,29,1604,201005,29,1604,40426,235190,CONNECTICUT,9,2010,May,Hail,C,13,TOLLAND,BOX,29-MAY-10 16:04:00,EST-5,29-MAY-10 16:04:00,0,0,0,0,0.00K,0.00K,Amateur Radio,1.00,,,,,,,,,,,1,SE,TOLLAND,1,SE,TOLLAND,41.8598,-72.3563,41.8598,-72.3563,"A weak frontal boundary dropped south through the area, resulting in a few thunderstorms that produced quarter size hail in Massachusetts and Connecticut.",,CSV
201005,29,1625,201005,29,1625,40426,235191,CONNECTICUT,9,2010,May,Hail,C,13,TOLLAND,BOX,29-MAY-10 16:25:00,EST-5,29-MAY-10 16:25:00,0,0,0,0,0.00K,0.00K,Amateur Radio,1.00,,,,,,,,,,,2,S,COVENTRY,2,S,COVENTRY,41.7511,-72.3,41.7511,-72.3,"A weak frontal boundary dropped south through the area, resulting in a few thunderstorms that produced quarter size hail in Massachusetts and Connecticut.",,CSV
201005,26,2134,201005,26,2134,40753,237223,CONNECTICUT,9,2010,May,Thunderstorm Wind,C,3,HARTFORD,BOX,26-MAY-10 21:34:00,EST-5,26-MAY-10 21:34:00,0,0,0,0,1.00K,0.00K,Amateur Radio,50.00,EG,,,,,,,,,,1,W,SIMSBURY,1,W,SIMSBURY,41.88,-72.81,41.88,-72.81,"A backdoor cold front combined with a sea breeze front, warm temperatures, and plenty of instability to produce showers and thunderstorms across much of southern New England.",A tree on Route 315 was downed by thunderstorm winds.,CSV
201005,26,2139,201005,26,2139,40753,237224,CONNECTICUT,9,2010,May,Hail,C,3,HARTFORD,BOX,26-MAY-10 21:39:00,EST-5,26-MAY-10 21:39:00,0,0,0,0,0.00K,0.00K,Amateur Radio,1.00,,,,,,,,,,,2,W,HARTFORD,2,W,HARTFORD,41.77,-72.75,41.77,-72.75,"A backdoor cold front combined with a sea breeze front, warm temperatures, and plenty of instability to produce showers and thunderstorms across much of southern New England.",,CSV
